NUM_PPI,MODALIDAD_PP,DESC_PP,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,DESC_PPI,MONTO_APROBADO,MONTO_PAGADO
599,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,AULA DE CAPACITACIÓN DEPORTIVA U. DEPORTIVA 5 DE MAYO,500000,499500
600,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,REHABILITACIÓN CANCHA DE FÚTBOL 7 U. DEPORTIVA TUBO GÓMEZ VALLE DE LAS GARZAS,1000000,999000
601,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,REHABILITACIÓN CERCO PERIMETRAL CAMPO FUTBOL U. DEPORTIVA TUBO GÓMEZ,500000,499500
602,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,REHABILITACIÓN Y EQUIPAMIENTO U. DEPORTIVA LA NEGRITA,1000000,999000
603,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES PARA EL MUNICIPIO DE MANZANILLO,500000,499500
604,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,TECHUMBRE CANCHA USOS MÚLTIPLES COMUNIDAD VENUSTIANO CARRANZA,700000,699300
605,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,7,MANZANILLO,REHABILITACIÓN CANCHA DE USOS MÚLTIPLES EN LA COLONIA PEDRO NÚÑEZ EN SANTIAGO MANZANILLO,1100000,1098900
606,U091,FONDO DE CULTURA,6,COLIMA,7,MANZANILLO,CONSTRUCCIÓN AUDITORIO CULTURAL U. DEP. 5 DE MAYO,2800000,2797200
607,U091,FONDO DE CULTURA,6,COLIMA,7,MANZANILLO,CONSTRUCCIÓN DEL TEATRO DEL PUEBLO EN EL RECINTO DE LA FERIA DE MANZANILLO,2100000,2097900
608,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"REHABILITACIÓN DE CANCHAS DEPORTIVAS EN EL MUNICIPIO DE MANZANILLO ,   COLIMA",15000000,4356845.74
609,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,7,MANZANILLO,"PROYECTOS DE INFRAESTRUCTURA MUNICIPAL EN MANZANILLO ,   COLIMA",40000000,28866641.78
610,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,8,MINATITLÁN,"PAVIMENTACIÓN EN LA TOTALIDAD DE LA AVENIDA PRINCIPAL DE LA COMUNIDAD DE PATICAJO ,   ZONA RURAL",1000000,999000
611,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,8,MINATITLÁN,REHABILITACIÓN CAMPO DE FUTBOL COM. AGUA SALADA,570833,570262.17
612,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,8,MINATITLÁN,TECHUMBRE DE USOS MÚLTIPLES COLONIA LA LOMITA,700000,699300
613,U057,FONDO METROPOLITANO,6,COLIMA,9,TECOMÁN,ESTUDIO GEOFÍSICO PARA LA PERFORACIÓN DE POZO PROFUNDO Y PROYECTO DE TANQUE ELEVADO EN PARQUE METROPOLITANO DE TECOMÁN,24504.5,24480
614,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,9,TECOMÁN,"CANCHA DE FUTBOL RÁPIDO DEL POLIDEPORTIVO DE LA UNIVERSIDAD DE COLIMA CAMPUS TECOMÁN UBICADO EN MARIANO CABRERA NO. 1 COL. TEPEYAC TECOMÁN ,   COLIMA",300000,299700
615,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,9,TECOMÁN,"PAVIMENTACIÓN EN LA TOTALIDAD DE LA CALLE GRISELDA ÁLVAREZ ,   ZONA CENTRO",1000000,999000
616,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,9,TECOMÁN,"REPARACIÓN Y CONSTRUCCIÓN DE ALUMBRADO PÚBLICO EN LAS SIGUIENTES CALLES: MERCURIO COL. M. HIDALGO PZA 62; MARTE COL. M. HIDALGO PZA 58; CAMPO AÉREO COL. COF. DE JUÁREZ PZA 48; AEROPISTA COL. COF. DE JUAREZ PZA 40; MIGUEL BRACAMONTES COL. COF. DE JUÁREZ PZA 43; ESTEBAN GARCÍA COL. TEPEYAC PZA 35; GUADALAJARA COL. TEPEYAC PZA 65; PEDRO GUTIÉRREZ COL. UNION PZA 55; ANTONIO MONTES COL. UNION PZA 55; TORRES QUINTERO  COL. CENTRO PZA 60; CUAUHTÉMOC COL. CENTRO PZA 50; ALDAMA  COL. CENTRO PZA 45; RIO SOTO LA MARINA COL. INDECO PZA 15; RIO USUMACINTA  COL. INDECO PZA 30; VALENZUELA  COL. LIBERTAD PZA 30; EL CHUPADERO  COL. LIBERTAD PZA 30; RÍO FRIO  COL. DIAZ ORDAZ PZA 35; REVOLUCIÓN ,   PINO SUÁREZ ,   GUILLERMO PRIETO COL. CERRO DE ORTEGA PZA 195; MÉXICO ,   AMÉRICAS ,   HONDURAS ,   GUATEMALA COL. MADRID PZA 184. ",4500000,4495500
617,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,9,TECOMÁN,REHABILITACIÓN DE UNIDAD DEPORTIVA NORTE TECOMAN,941666,940724.33
618,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,9,TECOMÁN,REHABILITACIÓN DE UNIDAD DEPORTIVA ,470833,470362.17
619,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,9,TECOMÁN,REHABILITACIÓN U. DEPORTIVA NORTE,500000,499500
620,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,9,TECOMÁN,REHABILITACIÓN U. DEPORTIVA CERRO DE ORTEGA,500000,499500
621,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,10,VILLA DE ÁLVAREZ,"PAVIMENTACIÓN CONCRETO ASFÁLTICO CALLE AQUILES SERDÁN ,   COL CENTO",900000,899100
622,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,6,COLIMA,10,VILLA DE ÁLVAREZ,"PAVIMENTACIÓN EN LA TOTALIDAD DE LA CALLE PROLONGACIÓN MIGUEL HIDALGO ,   COL. ARBOLEDAS",1000000,999000
623,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,10,VILLA DE ÁLVAREZ,CANCHA NUEVA USOS MÚLTIPLES,570833,570262.17
624,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,6,COLIMA,10,VILLA DE ÁLVAREZ,"PROYECTO DE ILUMINACIÓN CAMPO VILLA 1 ,   BAÑOS Y PLATAFORMA",320833,320512.16
625,U091,FONDO DE CULTURA,6,COLIMA,10,VILLA DE ÁLVAREZ,"REHABILITACIÓN JARDÍN DE ARTE  "" JUAN DE ARRUÉ "" ",2000000,1998000
626,U091,FONDO DE CULTURA,6,COLIMA,10,VILLA DE ÁLVAREZ,REHABILITACIÓN SALÓN DE DANZA CASA DE CULTURA,100000,99900
627,U057,FONDO METROPOLITANO,6,COLIMA,999,VILLA DE ÁLVAREZ; COMALA; COQUIMATLÁN; COLIMA; CUAUHTÉMOC,PROGRAMA DE MEJORAMIENTO DE LA INFRAESTRUCTURA URBANA Y DE SERVICIOS BÁSICOS DE LA ZONA METROPOLITANA,30430178.11,30399747.9
628,U057,FONDO METROPOLITANO,6,COLIMA,999,VILLA DE ÁLVAREZ; COMALA; COQUIMATLÁN; COLIMA; CUAUHTÉMOC,PROGRAMA DE MANTENIMIENTO DE LA RED CARRETERA METROPOLITANA,3779783.92,3776004.1
629,U057,FONDO METROPOLITANO,6,COLIMA,999,ARMERÍA; TECOMÁN,MEJORAMIENTO DE ESPACIOS PÚBLICOS,2858858.86,2856000
630,U057,FONDO METROPOLITANO,6,COLIMA,999,ARMERÍA; TECOMÁN,PROGRAMA DE MEJORAMIENTO DE LA INFRAESTRUCTURA URBANA Y DE SERVICIOS BÁSICOS DE LA ZONA METROPOLITANA,25818062.64,25792244.6
631,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,6,COLIMA,999,VILLA DE ÁLVAREZ; COLIMA,CONSTRUCCIÓN DE RAMPAS Y PASACALLES EN COLIMA Y VILLA DE ÁLVAREZ,9002959,9002959
632,U091,FONDO DE CULTURA,6,COLIMA,999,COBERTURA ESTATAL,"POLIFORUM CULTURAL  "" CORREGIDORA "" ",6000000,5994000
633,U128,PROYECTOS DE DESARROLLO REGIONAL,6,COLIMA,999,COBERTURA ESTATAL,PROYECTOS DE INFRAESTRUCTURA REGIONAL EN COLIMA,60000000,0
634,U019,FONDO REGIONAL,7,CHIAPAS,2,ACALA,RECONSTRUCCIÓN DEL PUENTE VEHICULAR “NANDAYUSI” DE 30.0 M.L. S/RIO NANDAYUSI UBICADO EN EL KM. 35+053.42 DEL CAMINO: BETANIA-SOYATITAN-AMATENANGO DEL VALLE TRAMO DEL KM. 0+000 AL KM. 147+900.,15434401.57,15418967.17
635,U019,FONDO REGIONAL,7,CHIAPAS,2,ACALA,"RECONSTRUCCIÓN DEL PUENTE VEHICULAR “LAS CASITAS” DE 25.0 M.L. SOBRE EL RÍO CHIQUITO ,   UBICADO EN EL CAMINO BETANIA-SOYATITÁN - AMATENANGO DEL VALLE - VENUSTIANO CARRANZA ,   KM. 36+000",13139401.57,13126262.17
636,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,3,Acapetahua,,4510032.53,4509987
637,U019,FONDO REGIONAL,7,CHIAPAS,4,ALTAMIRANO,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: EL NANCE - PUERTO RICO ,   TRAMO: KM. 0+000 - KM. 27+060 ,   SUBTRAMO: KM. 21+000 AL KM.23+000",15758651.04,15742892.39
638,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,4,Altamirano,,5788773.53,0
639,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,5,Amatán,,5798424.53,0
640,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,5,AMATÁN,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   PRIM.  "" RAÚL ISIDRO BURGOS "" .",1200000,1198800
641,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,5,AMATÁN,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   ESC. SEC. TEC. NO. 89.",1200000,1198800
642,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,,4697425,4697425
643,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,7,Amatenango del Valle,,3666506.53,3665493
644,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,8,Ángel Albino Corzo,,3640673.53,3640673.53
645,U019,FONDO REGIONAL,7,CHIAPAS,9,ARRIAGA,MERCADO PÚBLICO MUNICIPAL DE ARRIAGA,37000000,36963000
646,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,9,ARRIAGA,,3300000,3300000
647,U090,FONDO SUR - SURESTE,7,Chiapas,9,ARRIAGA,ANÁLISIS COSTO BENEFICIO DE LA CONSTRUCCIÓN DE UNA TERMINAL INTERMODAL EN ARRIAGA ,830000,829170
648,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,10,Bejucal de Ocampo,,2321928.53,2321928.53
649,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,11,Bella Vista,,2938706.53,2938706.53
650,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,12,Berriozábal,,4055036.53,4055036.53
651,U091,FONDO DE CULTURA,7,CHIAPAS,12,BERRIOZÁBAL,CONSTRUCCIÓN DE BIBLIOTECA PÚBLICA MUNICIPAL EN BERRIOZÁBAL,10000000,9990000
652,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,13,Bochil,,3467015.53,3467015.53
653,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,14,El Bosque,,3876960.53,3876920
654,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,16,CATAZAJÁ,,10000000,10000000
655,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,16,CATAZAJÁ,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   PRIM  "" HÉROES DE CHAPULTEPEC "" .",1200000,1198800
656,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,16,CATAZAJÁ,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   ESC. SEC. TEC. NO. 18.",1200000,1198800
657,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,16,CATAZAJÁ,CONSTRUCCIÓN DE UNIDAD DEPORTIVA DE CATAJA,6000000,5994000
658,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,16,CATAZAJÁ,SEGUNDA ETAPA DE CONSTRUCCIÓN DE MANATARIO EN EL MUNICIPIO DE CATAZAJA,16000000,0
659,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,18,Coapilla,,1945378.53,1945039.51
660,U019,FONDO REGIONAL,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,"ESTUDIO DE PLANEACIÓN ,   TÉRMINOS DE REFERENCIA Y PROYECTO ARQUITECTÓNICO PARA EL HOSPITAL GENERAL DE COMITAN DE DOMINGUEZ",2600000,2597400
661,U019,FONDO REGIONAL,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,ESTUDIO Y PROYECTO EJECUTIVO DE LA GRAN BIBLIOTECA MAYA ,4000000,3996000
662,U128,PROYECTOS DE DESARROLLO REGIONAL,7,CHIAPAS,19,COMITÁN DE DOMÍNGUEZ,"GRAN BIBLIOTECA MAYA ,   EN EL MUNICIPIO DE COMITÁN DE DOMÍNGUEZ ,   CHIAPAS",60000000,59940000
663,U019,FONDO REGIONAL,7,CHIAPAS,20,LA CONCORDIA,"CONSTRUCCIÓN DEL PUENTE VEHICULAR  "" PIEDRA BLANCA ""  DE 35.60 M.L. SOBRE EL CAMINO INDEPENDENCIA-MONTE CRISTO-E.C.( JALTENANGO LA  PAZ- EJIDO PIEDRA BLANCA) KM. 28+100",8369030.59,8360661.56
664,U019,FONDO REGIONAL,7,CHIAPAS,20,LA CONCORDIA,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: NUEVO PARAÍSO - GUADALUPE VICTORIA ,   TRAMO DEL KM. 0+000 AL KM 35+000 SUBTRAMO DEL KM.  34+000 AL KM. 35+000",7000000,6993000
665,U019,FONDO REGIONAL,7,CHIAPAS,20,LA CONCORDIA,"CONSTRUCCIÓN DE SISTEMA DE AGUA POTABLE EN LA LOCALIDAD DE BENITO JUÁREZ ,   MUNICIPIO DE LA CONCORDIA",13001639.15,12988637.51
666,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,20,La Concordia,,7593325.53,7593325
667,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,20,LA CONCORDIA,UNIDAD DEPORTIVA LA CONCORDIA,9000000,8991000
668,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,7,CHIAPAS,22,CHALCHIHUITÁN,"CONSTRUCCIÓN DE AULAS EN LA ESCUELA PREESCOLAR 20 DE NOVIEMBRE ,   CLAVE ESCOLAR 07DCC860R ,   EN LA LOCALIDAD TZACUCUM ,   MUNICIPIO DE CHALCHIHUITAN ,   CHIAPAS.",1000000,999000
669,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,22,Chalchihuitán,,6534283.53,6514560
670,U019,FONDO REGIONAL,7,CHIAPAS,23,CHAMULA,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: TZAJALTETIC - LOS RANCHOS - CORRALITO ,  TRAMO DEL KM.  0+000  AL KM. 12+500 ,   SUBTRAMO DEL KM. 8+000 AL KM. 9+000",8000000,7992000
671,U019,FONDO REGIONAL,7,CHIAPAS,23,CHAMULA,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: ENTRONQUE CRUCERO CHALAN A BASHEQUEN ,   TRAMO: DEL KM. 0+000 AL KM. 7+270 ,   SUBTRAMO: DEL KM. 2+000 AL KM. 3+000",7000000,6993000
672,U019,FONDO REGIONAL,7,CHIAPAS,23,CHAMULA,"RECONSTRUCCION DEL CAMINO: SACLAMANTON - YITIC ,    TRAMO: KM. 0+000 AL KM.17+124.8 (TRAMOS AISLADOS)",9000000,8991000
673,U019,FONDO REGIONAL,7,CHIAPAS,23,CHAMULA,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINOS: E.C.  SAN CRISTÓBAL - SACLAMANTON BARRIO PACHINTIK ,   TRAMO  KM. 0+000  AL  KM. 15+680 ,   SUBTRAMO: KM. 1+000 AL KM.1+840",7000000,6993000
674,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,23,CHAMULA,,20733251,20733251
675,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,23,CHAMULA,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   PRIM.  "" BENITO JUÁREZ GARCÍA "" .",1200000,1198800
676,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,23,CHAMULA,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   SEC. TEC. NO. 85 ",1200000,1198800
677,U019,FONDO REGIONAL,7,CHIAPAS,24,CHANAL,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: CHANAL - LA MENDOZA DEL TRAMO 0+000 AL KM. 28+800 ,   SUBTRAMO ,   DEL  KM. 11+000 AL 12+000",7000000,6993000
678,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,24,Chanal,,3440091.53,3440091.53
679,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,25,Chapultenango,,2099635.53,2087554.39
680,U019,FONDO REGIONAL,7,CHIAPAS,26,CHENALHÓ,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: YABTECLUM - PUEBLA ,   TRAMO DEL KM. 0+000 AL  KM.12+000 ,   SUBTRAMO DEL KM. 6+500 AL KM. 7+500",7000000,6993000
681,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,26,Chenalhó,,10267412.53,10267412.53
682,U019,FONDO REGIONAL,7,CHIAPAS,27,CHIAPA DE CORZO,"RECONSTRUCCIÓN DEL CAMINO: RIVERA AMATAL – NUEVA PALESTINA ,   TRAMO: KM. 0+000 AL KM. 10+000 (T.A.)",1000000,999000
683,U019,FONDO REGIONAL,7,CHIAPAS,27,CHIAPA DE CORZO,"RECONSTRUCCIÓN DEL CAMINO: SALVADOR URBINA-JULIÁN GRAJALES ,   TRAMO: KM 0+000 AL KM 19+100 (T.A)",1000000,999000
684,U057,FONDO METROPOLITANO,7,CHIAPAS,27,CHIAPA DE CORZO,CONSTRUCCIÓN PROLONGACIÓN ORIENTE DEL LIBRAMIENTO NORTE CENTRAL DE ABASTOS E.C. CARRETERA FEDERAL: AFECTACIONES Y DERECHO DE VÍA TUXTLA GUTIÉRREZ – CHIAPA DE CORZO,26961402.6,26934442
685,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,28,Chiapilla,,1704594.53,1704446.79
686,U019,FONDO REGIONAL,7,CHIAPAS,30,CHICOMUSELO," CONSTRUCCIÓN Y  EQUIPAMIENTO DEL CENTRO DE SALUD CON SERVICIOS AMPLIADOS EN CHICOMUSELO.",18916109.38,18897193.27
687,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,30,Chicomuselo,,5480037.53,5480037.53
688,U019,FONDO REGIONAL,7,CHIAPAS,31,CHILÓN,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: CHILON - TZAJALA ,   TRAMO DEL KM. 0+000 AL KM. 24+500 ,    SUBTRAMO  KM. 3+050 AL KM. 4+050",7000000,6993000
689,U019,FONDO REGIONAL,7,CHIAPAS,31,CHILÓN,"REHABILITACIÓN DE DRENAJE SANITARIO DE LA CABECERA MUNICIPAL DE CHILÓN  (BARRIO DE GUADALUPE CENTRO)",1460814.05,1459353.24
690,U019,FONDO REGIONAL,7,CHIAPAS,31,CHILÓN,CONSTRUCCIÓN DE SISTEMA DE AGUA POTABLE EN CHILÓN,5741538.46,5735796.92
691,U019,FONDO REGIONAL,7,CHIAPAS,31,CHILÓN,"CONSTRUCCIÓN DE SISTEMA DE AGUA POTABLE EN LA LOCALIDAD DE SAN MARCOS CATARRAYA ,   MUNICIPIO DE CHILÓN",2461538.47,2459076.93
692,U019,FONDO REGIONAL,7,CHIAPAS,31,CHILÓN,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO SAN JERÓNIMO-TULIJÁ KM. 0+000 AL KM. 5+200 ,   SUBTRAMO DEL KM.0+600 AL KM. 1+600 ",7000000,6993000
693,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,31,Chilón,,33824789.53,33824789.53
694,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,31,CHILÓN,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   DE LA PRIM. NEZAHUALCÓYOTL",1200000,1198800
695,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,31,CHILÓN,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   DE LA ESC. SEC. TEC. NO. 63.",1200000,1198800
696,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,32,ESCUINTLA,,3421168,3421168
697,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,33,Francisco León,,2298677.53,2298677.53
698,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,35,Frontera Hidalgo,,1943135.53,1943135.53
699,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,36,La Grandeza,,1919654.53,1919654.53
700,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,37,HUEHUETÁN,,3118955,3118955
701,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,37,Huehuetán,,1449680.53,1449680.53
702,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,38,Huixtán,,5726412.53,5726412.53
703,U019,FONDO REGIONAL,7,CHIAPAS,39,HUITIUPÁN,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: JOSÉ MARÍA MORELOS - LA RAYA LIM. EDOS. (CHS-TAB) ,   TRAMO DEL KM. 0+000 AL KM. 24+860 ,   SUBTRAMO DEL KM. 4+000 AL KM 5+500",11250000,11238750
704,U019,FONDO REGIONAL,7,CHIAPAS,39,HUITIUPÁN,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO HUITIUPÁN -SOMBRA CARRIZAL ,   TRAMO DEL KM 0+0000 AL KM 24+000 ,   SUBTRAMO DEL KM. 16+500 AL KM. 18+000",10000000,9990000
705,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,39,Huitiupán,,5298615.53,0
706,U019,FONDO REGIONAL,7,CHIAPAS,41,LA INDEPENDENCIA,RECONSTRUCCIÓN DEL CAMINO: E.C. (COMITÁN-LAS MARGARITAS)- LA INDEPENDENCIA TRAMO: KM. 0+000 AL KM. 10+000 (TRAMOS AISLADOS.),6589450.35,6582860.9
707,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,41,La Independencia,,5164206.53,5164206.53
708,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,41,LA INDEPENDENCIA,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   DE LA PRIM.  "" FRANCISCO GONZÁLEZ BOCANEGRA "" .",1200000,599400
709,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,7,CHIAPAS,41,LA INDEPENDENCIA,"CONSTRUCCIÓN DE DOMO EN CANCHA DE USOS MÚLTIPLES ,   DE LA ESC. SEC.  "" MARGARITA MAZA DE JUÁREZ "" .",1200000,599400
710,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,42,Ixhuatán,,2157836.53,0
711,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,43,Ixtacomitán,,1733304.53,1700000
712,U019,FONDO REGIONAL,7,CHIAPAS,44,IXTAPA,"MODERNIZACIÓN DEL CAMINO: EL PARAÍSO - EL NOPAL ,   TRAMO DEL KM. 0+000 AL KM. 23+8000 ,   SUBTRAMO DEL KM. 18+500 AL KM. 19+500",8500000,8491500
713,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,44,Ixtapa,,3290197.53,0
714,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,45,Ixtapangajoya,,1954893.53,1954873.22
715,U019,FONDO REGIONAL,7,CHIAPAS,46,JIQUIPILAS,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: E. C. (TUXTLA - CINTALAPA) -JIQUIPILAS ,   TRAMO: LA CINTAL - JIQUIPILAS SUBTRAMO: KM 0+000 AL KM AL 1+068 ",1000000,999000
716,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,7,CHIAPAS,47,Jitotol,,3119213.53,3119213.53
717,U019,FONDO REGIONAL,7,CHIAPAS,49,LARRÁINZAR,"MODERNIZACIÓN Y AMPLIACIÓN DEL CAMINO: E.C. (PUERTO CATE – LARRAINZAR) – CAMTEALHUCUM DOS ,   TRAMO: DEL KM. 0+000 AL KM.  2+000 ,   SUBTRAMO: DEL KM. 1+300 AL KM.  2+000",5000000,4995000
